id_cliente;edad_cliente;inclinacion_tejado;antiguedad_propiedad;consumo_anual_mmpp;horas_trabajo;modalidad_trabajo;orientacion;ratio_ingresos_deudas;contrata
6300;21;PocoInclinado;0;35;30;R;E;0,26;0
6301;19;MuyInclinado;0;21;30;P;O;0,73;0
6302;22;PocoInclinado;0;20;20;R;E;0,39;0
6303;27;Plano;5;34;30;R;E;0,04;1
6304;29;PocoInclinado;7;21;40;R;E;0,34;1
6305;32;PocoInclinado;0;38;40;R;E;0,13;0
6306;29;PocoInclinado;2;34;30;P;O;0,75;0
6307;41;Plano;15;54;20;R;O;0,2;1
6308;32;PocoInclinado;10;70;20;R;E;0,08;0
6309;23;Plano;5;48;20;P;O;0,56;0
6310;51;MuyInclinado;28;134;40;R;O;0,07;1
6311;18;MuyInclinado;0;15;20;P;E;0,94;1
6312;19;MuyInclinado;0;19;10;R;E;0,28;1
6313;41;PocoInclinado;6;87;20;R;O;0,08;1
6314;43;MuyInclinado;8;48;30;R;O;0,3;1
6315;35;Suelo;0;36;10;P;E;0,5;1
6316;26;PocoInclinado;0;36;30;P;S;0,68;0
6317;51;PocoInclinado;20;512;30;R;S;0,08;1
6318;26;PocoInclinado;2;37;30;R;E;0,11;1
6319;27;PocoInclinado;1;28;40;P;E;1,07;1
6320;31;PocoInclinado;0;41;30;R;O;0,13;1
6321;25;PocoInclinado;1;27;20;P;E;0,6;0
6322;22;PocoInclinado;0;56;30;R;E;0,08;1
6323;72;MuyInclinado;44;187;30;R;S;0,14;1
6324;24;MuyInclinado;4;39;40;P;S;0,77;0
6325;36;MuyInclinado;5;50;40;R;E;0,02;1
6326;23;PocoInclinado;0;36;20;P;S;0,91;0
6327;51;PocoInclinado;10;144;30;R;E;0,08;1
6328;27;Suelo;0;30;10;R;E;0,19;1
6329;25;PocoInclinado;1;15;20;R;E;0,68;0
6330;46;Plano;11;61;20;P;S;0,27;1
6331;38;PocoInclinado;6;25;20;P;N;1,56;0
6332;23;PocoInclinado;0;45;30;P;O;0,51;1
6333;20;MuyInclinado;0;24;30;R;E;0,06;0
6334;20;PocoInclinado;0;23;40;P;O;0,76;0
6335;27;MuyInclinado;4;36;20;P;O;0,56;0
6336;57;PocoInclinado;7;43;10;P;N;0,69;0
6337;31;PocoInclinado;4;43;20;R;E;0,23;1
6338;54;PocoInclinado;4;69;40;P;O;0,29;1
6339;31;PocoInclinado;0;41;20;R;O;0,13;1
6340;70;MuyInclinado;27;92;40;R;S;0,19;1
6341;18;MuyInclinado;0;31;20;R;E;0,38;0
6342;23;MuyInclinado;3;27;10;P;E;0,84;0
6343;34;Plano;6;33;30;R;E;0,26;1
6344;50;Plano;20;117;20;R;S;0,14;1
6345;24;PocoInclinado;0;21;30;P;E;0,63;0
6346;24;MuyInclinado;0;21;40;P;O;0,79;1
6347;20;MuyInclinado;0;28;20;P;S;0,82;0
6348;24;PocoInclinado;0;21;30;R;E;0,38;0
6349;34;PocoInclinado;7;43;20;P;S;1,01;0
6350;40;Plano;22;141;30;P;S;0,19;1
6351;24;PocoInclinado;0;28;40;R;E;0,18;1
6352;36;MuyInclinado;7;41;20;P;S;0,65;1
6353;56;MuyInclinado;37;160;20;P;S;0,19;1
6354;57;MuyInclinado;4;39;20;R;E;0,15;1
6355;61;MuyInclinado;20;91;30;R;O;0,09;1
6356;34;MuyInclinado;14;59;10;R;N;0,18;1
6357;54;PocoInclinado;15;93;40;P;S;0,28;0
6358;36;MuyInclinado;8;42;20;R;E;0,1;1
6359;45;PocoInclinado;16;219;40;R;E;0,01;1
6360;20;PocoInclinado;0;25;30;R;E;0,25;0
6361;20;PocoInclinado;0;28;10;P;E;0,48;0
6362;51;MuyInclinado;25;96;30;P;S;0,44;1
6363;18;MuyInclinado;0;28;40;R;E;0,37;0
6364;26;PocoInclinado;3;18;30;P;E;0,85;0
6365;28;Plano;7;32;20;R;E;0,38;1
6366;61;PocoInclinado;20;38;20;R;E;0,12;1
6367;36;MuyInclinado;7;41;10;P;S;0,65;1
6368;45;Plano;8;41;40;P;E;0,51;1
6369;37;MuyInclinado;10;43;10;R;E;0,12;1
6370;31;MuyInclinado;3;45;20;R;E;0,02;1
6371;29;PocoInclinado;5;52;20;P;S;0,49;1
6372;20;PocoInclinado;0;13;10;P;E;1,55;1
6373;38;Plano;14;37;20;R;E;0,16;1
6374;35;PocoInclinado;0;84;10;R;O;0,07;1
6375;48;MuyInclinado;5;43;30;R;N;0,23;0
6376;56;MuyInclinado;35;236;20;R;S;0,06;1
6377;23;PocoInclinado;2;39;10;P;O;0,59;1
6378;44;MuyInclinado;15;59;10;P;S;0,49;0
6379;42;Suelo;6;20;20;P;O;0,92;0
6380;34;PocoInclinado;0;24;40;R;E;0,49;0
6381;30;Plano;4;36;30;R;E;0,36;0
6382;53;Plano;9;41;30;P;N;0,46;1
6383;40;MuyInclinado;16;53;30;R;E;0,03;1
6384;18;MuyInclinado;0;27;20;R;E;0,19;0
6385;32;PocoInclinado;4;37;40;R;E;0,11;1
6386;54;PocoInclinado;0;66;30;R;O;0,24;1
6387;25;PocoInclinado;2;52;20;R;O;0,23;1
6388;34;Plano;10;41;20;P;O;0,5;1
6389;37;PocoInclinado;3;36;20;R;E;0,25;1
6390;24;PocoInclinado;0;49;30;R;E;0,15;0
6391;22;PocoInclinado;0;76;40;R;S;0,18;1
6392;64;Suelo;34;116;30;P;S;0,27;1
6393;23;PocoInclinado;2;32;40;R;E;0,12;1
6394;24;PocoInclinado;0;25;30;R;E;0,29;0
6395;20;PocoInclinado;0;77;40;R;S;0,22;0
6396;25;PocoInclinado;1;75;20;P;N;0,26;0
6397;33;MuyInclinado;8;35;10;R;E;0,28;1
6398;34;PocoInclinado;9;34;20;P;N;1,27;0
6399;29;MuyInclinado;10;50;20;R;N;0,29;1
6400;20;PocoInclinado;0;39;20;P;O;0,53;1
6401;25;MuyInclinado;1;19;30;P;N;1,79;0
6402;25;MuyInclinado;2;24;30;R;O;0,35;1
6403;43;MuyInclinado;3;53;10;R;O;0,28;0
6404;60;MuyInclinado;2;29;10;R;E;0,15;1
6405;29;Suelo;0;40;40;P;N;0,44;0
6406;23;MuyInclinado;1;29;40;P;N;0,74;0
6407;30;MuyInclinado;1;39;20;R;E;0,04;1
6408;55;MuyInclinado;4;59;30;P;S;0,59;0
6409;29;PocoInclinado;5;73;20;P;N;0,59;0
6410;30;MuyInclinado;0;17;40;R;E;0,34;0
6411;22;PocoInclinado;0;26;20;R;E;0,29;1
6412;31;MuyInclinado;6;26;40;R;E;0,32;1
6413;62;MuyInclinado;24;199;20;R;S;0,07;1
6414;19;MuyInclinado;0;25;30;R;E;0,19;0
6415;33;PocoInclinado;5;27;10;P;O;0,97;1
6416;25;MuyInclinado;5;18;30;P;E;0,83;0
6417;20;Plano;2;20;30;P;O;1,13;0
6418;27;Suelo;0;24;10;R;E;0,32;0
6419;47;MuyInclinado;28;189;20;R;S;0,05;1
6420;25;Suelo;0;32;10;P;O;0,6;0
6421;25;MuyInclinado;1;19;40;P;N;1,79;0
6422;34;PocoInclinado;3;47;30;R;O;0,22;1
6423;25;Plano;4;31;30;R;E;0,13;1
6424;40;Plano;22;141;20;P;S;0,19;1
6425;30;MuyInclinado;5;39;30;P;E;0,49;1
6426;18;MuyInclinado;0;15;30;R;E;0,61;1
6427;44;PocoInclinado;22;131;20;R;E;0,12;1
6428;29;MuyInclinado;4;48;20;P;N;0,33;1
6429;25;PocoInclinado;3;27;20;P;O;0,8;1
6430;34;Plano;10;41;30;P;O;0,5;1
6431;41;PocoInclinado;15;89;30;R;N;0,2;1
6432;18;MuyInclinado;0;15;20;P;E;0,94;1
6433;36;MuyInclinado;5;50;30;R;E;0,02;1
6434;41;MuyInclinado;10;29;40;R;E;0,19;1
6435;28;Plano;7;32;40;R;E;0,38;1
6436;27;MuyInclinado;4;34;40;P;E;0,6;1
6437;22;PocoInclinado;0;27;30;R;E;0,28;0
6438;62;PocoInclinado;26;87;30;P;S;0,35;1
6439;29;PocoInclinado;3;46;10;R;E;0,26;1
6440;40;PocoInclinado;7;33;10;P;E;0,5;1
6441;46;PocoInclinado;12;111;40;R;O;0,11;1
6442;41;MuyInclinado;22;54;40;R;E;0,12;1
6443;53;Suelo;16;51;30;R;E;0,12;1
6444;18;MuyInclinado;0;17;10;P;E;0,82;0
6445;28;PocoInclinado;4;20;20;P;E;0,93;0
6446;22;PocoInclinado;0;24;30;R;E;0,27;0
6447;18;Plano;1;15;40;R;E;0,64;0
6448;26;MuyInclinado;3;33;30;R;E;0,11;1
6449;30;MuyInclinado;6;32;20;R;E;0,06;1
6450;18;MuyInclinado;0;24;30;R;E;0,05;0
6451;43;Plano;17;104;10;P;S;0,28;1
6452;53;MuyInclinado;14;67;20;R;O;0,15;1
6453;21;PocoInclinado;0;15;20;R;E;0,47;0
6454;41;Suelo;6;190;10;R;E;0,03;1
6455;30;MuyInclinado;4;26;10;R;E;0,45;1
6456;30;MuyInclinado;0;25;10;R;E;0,37;1
6457;23;Plano;0;20;30;R;E;0,5;0
6458;40;PocoInclinado;15;129;40;P;S;0,21;1
6459;26;Plano;0;29;30;P;S;0,75;0
6460;50;MuyInclinado;15;65;20;P;S;0,32;1
6461;31;Suelo;2;19;20;P;E;1;1
6462;71;Plano;7;26;20;R;E;0,37;1
6463;49;MuyInclinado;28;93;30;P;O;0,27;1
6464;66;MuyInclinado;9;54;30;P;O;0,45;1
6465;40;PocoInclinado;7;33;20;P;E;0,5;1
6466;19;MuyInclinado;0;55;10;R;E;0,22;1
6467;28;MuyInclinado;3;22;40;P;E;0,64;1
6468;51;MuyInclinado;22;65;20;P;S;0,46;1
6469;54;PocoInclinado;8;67;20;P;O;0,26;1
6470;71;MuyInclinado;13;59;40;P;N;0,66;1
6471;53;MuyInclinado;34;251;20;P;S;0,22;1
6472;24;PocoInclinado;0;35;40;R;E;0,05;0
6473;20;PocoInclinado;0;20;30;P;E;0,81;1
6474;28;PocoInclinado;4;58;20;P;N;0,34;0
6475;19;MuyInclinado;0;22;40;R;E;0,1;1
6476;21;PocoInclinado;0;27;30;R;E;0,11;1
6477;27;MuyInclinado;5;28;40;R;E;0,24;1
6478;43;MuyInclinado;10;92;30;P;S;0,31;0
6479;29;MuyInclinado;3;42;20;R;O;0,31;1
6480;34;PocoInclinado;7;43;10;P;S;1,01;0
6481;35;PocoInclinado;7;29;20;R;O;0,32;1
6482;19;Plano;2;21;40;P;E;0,69;1
6483;31;PocoInclinado;1;69;30;R;E;0,01;1
6484;27;PocoInclinado;1;47;30;R;E;0,13;1
6485;41;Plano;9;29;30;R;E;0,25;1
6486;33;MuyInclinado;3;33;40;R;E;0,21;1
6487;53;Plano;1;30;40;R;E;0,38;1
6488;19;Plano;1;20;40;R;E;0,53;1
6489;51;Plano;23;47;10;R;E;0,07;1
6490;28;MuyInclinado;3;53;40;R;O;0,16;0
6491;23;Plano;5;26;30;R;E;0,26;0
6492;28;PocoInclinado;5;112;20;R;E;0,19;1
6493;26;PocoInclinado;3;18;40;P;E;0,85;0
6494;65;Plano;38;143;40;P;O;0,19;1
6495;18;MuyInclinado;0;21;10;R;E;0,38;0
6496;23;Plano;0;20;30;R;E;0,5;0
6497;45;Plano;8;41;10;P;E;0,51;1
6498;22;PocoInclinado;0;59;30;R;E;0,08;1
6499;61;Plano;7;35;10;P;E;0,4;1
6500;21;PocoInclinado;0;41;20;P;O;0,8;0
6501;57;PocoInclinado;7;43;40;P;N;0,69;0
6502;19;MuyInclinado;0;43;10;P;S;0,71;0
6503;27;PocoInclinado;2;34;40;P;N;0,45;1
6504;36;MuyInclinado;4;34;40;P;O;0,66;0
6505;25;PocoInclinado;0;42;10;P;E;0,48;0
6506;27;PocoInclinado;4;40;20;P;S;0,46;1
6507;21;MuyInclinado;2;23;40;R;E;0,19;1
6508;53;MuyInclinado;14;67;20;R;O;0,15;1
6509;19;MuyInclinado;0;17;30;P;O;0,97;0
6510;52;Plano;33;80;30;R;O;0,2;1
6511;26;PocoInclinado;2;38;20;R;O;0,28;0
6512;35;MuyInclinado;9;43;40;P;N;0,5;1
6513;26;PocoInclinado;0;26;10;R;E;0,16;1
6514;55;MuyInclinado;32;229;20;R;S;0,07;1
6515;23;Plano;1;19;40;R;E;0,45;1
6516;19;MuyInclinado;0;31;10;P;E;0,45;0
6517;22;PocoInclinado;0;24;20;R;E;0,27;0
6518;62;Plano;33;96;40;P;S;0,36;1
6519;27;PocoInclinado;1;47;20;R;E;0,13;1
6520;25;PocoInclinado;2;19;30;R;E;0,21;1
6521;46;Plano;15;95;20;P;S;0,32;1
6522;43;PocoInclinado;0;94;40;P;S;0,41;0
6523;42;MuyInclinado;3;76;30;R;E;0,12;0
6524;58;PocoInclinado;24;70;20;R;N;0,17;1
6525;21;MuyInclinado;1;30;40;R;E;0,13;1
6526;48;PocoInclinado;4;57;30;P;N;0,33;1
6527;19;MuyInclinado;0;15;30;R;E;0,73;0
6528;18;MuyInclinado;0;12;10;R;E;0,31;0
6529;23;Plano;5;26;20;R;E;0,26;0
6530;21;MuyInclinado;1;37;20;R;E;0,31;1
6531;25;PocoInclinado;3;43;10;P;S;0,52;0
6532;48;Plano;0;28;30;R;E;0,12;1
6533;32;PocoInclinado;4;37;30;R;E;0,15;0
6534;34;PocoInclinado;0;23;30;R;E;0,36;0
6535;71;Plano;2;23;40;P;O;0,54;1
6536;33;Plano;2;28;40;R;E;0,07;1
6537;33;Plano;11;52;20;R;E;0,27;0
6538;27;MuyInclinado;2;30;40;R;E;0,12;0
6539;30;PocoInclinado;8;28;40;P;O;0,72;1
6540;25;MuyInclinado;5;36;40;R;E;0,1;1
6541;23;PocoInclinado;0;36;40;P;S;0,91;0
6542;43;PocoInclinado;13;59;20;P;O;0,3;0
6543;21;PocoInclinado;0;35;30;R;E;0,26;0
6544;41;Plano;15;54;20;R;O;0,2;1
6545;72;MuyInclinado;48;233;30;P;S;0,41;1
6546;49;PocoInclinado;0;77;40;R;E;0,05;1
6547;55;PocoInclinado;34;150;30;R;E;0,17;1
6548;27;PocoInclinado;3;26;20;R;E;0,1;0
6549;26;MuyInclinado;4;31;30;R;E;0,23;1
6550;45;MuyInclinado;18;59;10;R;N;0,24;1
6551;39;PocoInclinado;9;69;40;R;E;0,15;1
6552;47;Plano;22;108;40;R;O;0,17;1
6553;52;MuyInclinado;9;72;10;P;S;0,37;1
6554;32;PocoInclinado;0;37;20;R;E;0,11;0
6555;61;MuyInclinado;33;126;10;P;S;0,22;1
6556;53;PocoInclinado;31;120;30;R;O;0,17;1
6557;25;Plano;5;29;10;R;E;0,12;1
6558;33;Plano;3;34;40;R;E;0,11;0
6559;40;PocoInclinado;15;78;20;P;S;0,35;1
6560;32;MuyInclinado;9;53;30;P;S;0,43;0
6561;19;Plano;3;22;30;P;E;0,6;1
6562;27;Plano;7;43;40;P;O;0,33;1
6563;33;PocoInclinado;4;119;20;P;S;0,28;0
6564;22;PocoInclinado;0;23;20;R;E;0,33;0
6565;18;MuyInclinado;0;24;20;R;E;0,05;0
6566;38;Suelo;7;124;10;P;S;0,35;1
6567;52;Plano;30;125;30;P;S;0,28;1
6568;24;PocoInclinado;0;128;20;R;S;0,16;0
6569;69;MuyInclinado;24;84;40;P;S;0,44;1
6570;26;MuyInclinado;6;38;10;P;N;0,39;1
6571;32;MuyInclinado;12;61;20;R;E;0,22;1
6572;54;PocoInclinado;0;66;30;R;O;0,24;1
6573;26;PocoInclinado;5;25;20;P;O;0,54;1
6574;24;PocoInclinado;2;22;20;R;E;0,31;1
6575;30;Plano;7;40;40;P;O;0,4;0
6576;28;Suelo;1;77;20;R;E;0;1
6577;18;MuyInclinado;0;18;20;R;E;0,15;1
6578;31;Plano;10;60;10;P;S;0,73;0
6579;25;PocoInclinado;1;66;40;R;E;0,11;0
6580;20;PocoInclinado;0;18;10;P;E;1,14;1
6581;45;Plano;3;38;20;P;N;0,8;0
6582;34;Plano;0;26;30;R;E;0,09;1
6583;41;MuyInclinado;22;226;20;P;S;0,25;0
6584;30;PocoInclinado;3;34;30;P;N;0,56;0
6585;42;MuyInclinado;19;63;30;P;S;0,53;1
6586;34;PocoInclinado;8;83;10;P;O;0,24;1
6587;38;PocoInclinado;9;94;30;P;S;0,45;0
6588;21;PocoInclinado;0;23;20;R;E;0,36;0
6589;36;PocoInclinado;8;58;20;P;O;0,47;1
6590;29;PocoInclinado;1;50;20;P;N;0,45;0
6591;26;Plano;0;29;20;P;S;0,75;0
6592;33;PocoInclinado;8;102;30;P;S;0,57;0
6593;29;PocoInclinado;2;34;30;P;O;0,75;0
6594;21;PocoInclinado;0;35;20;R;E;0,26;0
6595;42;MuyInclinado;20;117;40;P;S;0,43;0
6596;33;PocoInclinado;11;79;40;P;S;0,24;1
6597;44;PocoInclinado;4;65;30;R;O;0,15;1
6598;26;Plano;1;15;30;R;E;0,51;1
6599;43;MuyInclinado;14;61;30;P;N;0,28;1
6600;24;PocoInclinado;2;22;40;R;E;0,31;1
6601;35;MuyInclinado;14;62;40;R;E;0,21;1
6602;19;MuyInclinado;0;28;30;R;E;0,13;0
6603;24;Plano;8;28;20;R;E;0,3;1
6604;39;PocoInclinado;10;45;30;P;O;0,81;1
6605;33;PocoInclinado;1;40;40;P;E;0,47;1
6606;19;MuyInclinado;0;19;40;R;E;0,28;1
6607;29;MuyInclinado;10;50;30;R;N;0,29;1
6608;49;MuyInclinado;28;93;30;P;O;0,27;1
6609;32;MuyInclinado;12;27;10;R;E;0,08;1
6610;65;MuyInclinado;38;352;30;R;E;0,03;1
6611;29;PocoInclinado;1;34;10;P;E;0,61;0
6612;26;Suelo;0;19;40;R;E;0,28;0
6613;56;MuyInclinado;34;215;30;P;S;0,2;1
6614;53;PocoInclinado;1;46;30;P;N;0,36;0
6615;19;MuyInclinado;0;20;20;R;E;0,42;1
6616;34;PocoInclinado;7;33;40;R;O;0,3;0
6617;30;Suelo;2;99;20;R;E;0,03;1
6618;37;Plano;11;63;30;P;S;0,56;1
6619;59;PocoInclinado;7;92;20;R;S;0,16;1
6620;51;MuyInclinado;28;134;40;R;O;0,07;1
6621;25;Suelo;0;130;30;R;O;0,1;0
6622;34;MuyInclinado;4;49;20;R;E;0,09;1
6623;28;Suelo;0;33;20;R;E;0,31;1
6624;18;MuyInclinado;0;19;30;P;E;0,93;0
6625;38;Plano;6;24;20;P;E;0,87;0
6626;39;Plano;12;47;10;R;O;0,3;1
6627;47;Plano;16;51;40;P;S;0,42;1
6628;61;Plano;0;25;30;P;S;1,65;0
6629;24;MuyInclinado;0;21;40;P;O;0,79;1
6630;26;PocoInclinado;0;24;40;P;S;1,65;0
6631;28;MuyInclinado;8;22;10;R;E;0,3;1
6632;22;PocoInclinado;0;36;20;R;E;0,12;1
6633;46;PocoInclinado;7;41;40;R;E;0,09;1
6634;18;MuyInclinado;0;19;40;R;E;0,33;0
6635;30;MuyInclinado;6;32;30;R;E;0,06;1
6636;25;Suelo;0;66;20;R;E;0,07;1
6637;19;MuyInclinado;0;30;40;R;E;0,17;1
6638;26;PocoInclinado;4;23;30;R;E;0,44;1
6639;62;MuyInclinado;4;38;10;P;E;0,41;1
6640;36;Plano;16;44;10;R;O;0,24;1
6641;30;MuyInclinado;4;55;10;R;O;0,15;1
6642;42;MuyInclinado;3;76;30;R;E;0,12;0
6643;28;MuyInclinado;3;64;20;R;O;0,24;0
6644;25;PocoInclinado;1;16;40;R;E;0,33;1
6645;35;PocoInclinado;9;123;10;R;O;0,11;1
6646;41;Suelo;9;87;30;R;E;0,09;1
6647;36;MuyInclinado;4;57;30;R;E;0,12;0
6648;27;PocoInclinado;4;40;30;P;S;0,46;1
6649;35;PocoInclinado;3;54;20;P;O;0,31;1
6650;37;MuyInclinado;4;32;30;R;E;0,13;1
6651;22;Plano;4;24;30;R;E;0,23;1
6652;23;PocoInclinado;0;27;40;P;O;0,69;1
6653;31;PocoInclinado;8;29;40;R;O;0,3;1
6654;43;PocoInclinado;5;27;30;P;N;1;0
6655;25;Plano;0;19;30;R;E;0,5;1
6656;39;PocoInclinado;4;78;10;P;S;0,32;0
6657;23;PocoInclinado;0;18;40;R;E;0,26;1
6658;19;Plano;2;31;30;R;E;0,01;0
6659;61;Plano;45;209;10;P;S;0,16;1
6660;19;MuyInclinado;0;19;40;R;E;0,34;0
6661;20;PocoInclinado;0;39;10;P;O;0,53;1
6662;27;PocoInclinado;3;43;20;R;E;0,15;1
6663;18;MuyInclinado;0;18;20;P;O;0,66;0
6664;41;MuyInclinado;10;29;20;R;E;0,19;1
6665;35;PocoInclinado;2;56;30;P;O;0,31;0
6666;21;PocoInclinado;0;23;20;R;E;0,36;0
6667;56;MuyInclinado;34;215;10;P;S;0,2;1
6668;46;Suelo;13;84;30;R;O;0,22;1
6669;32;PocoInclinado;6;50;40;R;S;0,29;1
6670;39;MuyInclinado;13;112;20;P;S;0,4;0
6671;28;Plano;4;20;30;P;E;0,82;1
6672;32;PocoInclinado;8;44;20;P;O;0,45;1
6673;25;PocoInclinado;0;31;30;R;E;0,16;0
6674;39;PocoInclinado;16;46;20;P;O;0,36;1
6675;28;MuyInclinado;8;40;20;R;O;0,34;0
6676;33;Suelo;6;121;30;P;S;0,28;0
6677;49;MuyInclinado;15;35;30;R;E;0,12;1
6678;51;MuyInclinado;28;134;20;R;O;0,07;1
6679;34;MuyInclinado;14;59;20;R;N;0,18;1
6680;27;Plano;9;28;20;R;E;0,26;1
6681;23;PocoInclinado;0;35;30;P;E;0,58;0
6682;23;MuyInclinado;1;30;30;P;O;0,93;0
6683;38;PocoInclinado;4;91;20;R;O;0,08;0
6684;38;PocoInclinado;12;86;20;R;E;0,05;1
6685;40;Plano;16;33;40;P;N;0,94;0
6686;26;MuyInclinado;6;38;30;P;N;0,39;1
6687;19;MuyInclinado;0;22;40;P;O;0,93;0
6688;36;PocoInclinado;7;118;30;P;S;0,21;0
6689;26;MuyInclinado;3;33;30;R;E;0,11;1
6690;18;MuyInclinado;0;22;30;P;E;0,58;0
6691;27;PocoInclinado;0;31;30;R;E;0,16;1
6692;30;MuyInclinado;8;65;30;R;N;0,23;1
6693;53;MuyInclinado;34;251;30;P;S;0,22;1
6694;29;PocoInclinado;3;47;30;R;E;0,09;1
6695;55;MuyInclinado;32;229;20;R;S;0,07;1
6696;64;Suelo;34;116;30;P;S;0,27;1
6697;22;PocoInclinado;0;32;20;R;E;0,16;1
6698;19;MuyInclinado;0;31;20;P;E;0,45;0
6699;22;PocoInclinado;0;30;30;R;E;0,15;1
6700;19;Plano;2;21;10;P;E;0,69;1
6701;46;Suelo;13;84;20;R;O;0,22;1
6702;24;PocoInclinado;0;21;30;P;E;0,63;0
6703;40;PocoInclinado;5;62;10;R;O;0,21;0
6704;24;PocoInclinado;0;25;20;R;E;0,29;0
6705;49;Suelo;23;178;40;P;S;0,3;1
6706;51;MuyInclinado;9;82;10;P;O;0,32;1
6707;30;PocoInclinado;1;16;20;R;O;0,62;0
6708;26;PocoInclinado;0;24;20;P;S;1,65;0
6709;31;Suelo;2;19;10;P;E;1;1
6710;49;Suelo;23;178;10;P;S;0,3;1
6711;40;PocoInclinado;4;87;20;R;E;0,03;1
6712;22;Plano;4;21;20;R;E;0,52;1
6713;29;Suelo;1;51;30;P;N;0,37;1
6714;31;MuyInclinado;11;51;20;P;S;0,37;0
6715;19;MuyInclinado;0;36;20;R;E;0,25;1
6716;61;Plano;45;209;40;P;S;0,16;1
6717;38;PocoInclinado;6;25;20;P;N;1,56;0
6718;34;Suelo;5;186;40;P;S;0,17;0
6719;39;PocoInclinado;16;47;20;P;S;0,52;1
6720;23;PocoInclinado;0;36;30;R;E;0,04;1
6721;30;PocoInclinado;1;73;10;P;S;0,71;0
6722;29;MuyInclinado;1;39;20;P;N;0,37;0
6723;27;PocoInclinado;3;41;10;R;E;0,16;0
6724;26;PocoInclinado;4;28;20;P;N;0,69;1
6725;30;PocoInclinado;5;109;30;R;O;0,15;1
6726;49;PocoInclinado;18;182;20;R;E;0,07;1
6727;47;PocoInclinado;8;43;20;P;N;0,39;1
6728;37;PocoInclinado;15;65;40;R;O;0,13;1
6729;25;PocoInclinado;1;75;40;P;N;0,26;0
6730;20;MuyInclinado;0;23;40;P;S;1,26;0
6731;20;MuyInclinado;0;23;20;P;S;1,26;0
6732;33;MuyInclinado;0;64;20;P;N;0,27;1
6733;41;Plano;15;55;20;P;S;0,34;1
6734;20;PocoInclinado;0;21;30;P;O;0,87;0
6735;31;PocoInclinado;8;47;30;P;S;0,77;0
6736;36;MuyInclinado;1;31;30;P;E;0,89;1
6737;35;PocoInclinado;5;47;30;P;S;0,5;0
6738;30;MuyInclinado;5;39;20;P;E;0,49;1
6739;29;MuyInclinado;3;45;40;P;O;0,45;0
6740;32;PocoInclinado;0;38;40;R;E;0,13;0
6741;42;PocoInclinado;16;71;30;R;E;0,08;1
6742;24;MuyInclinado;1;19;20;P;E;1,02;0
6743;46;MuyInclinado;24;78;10;R;N;0,16;1
6744;63;PocoInclinado;8;92;20;R;E;0,12;1
6745;69;Plano;6;60;20;P;O;0,5;1
6746;24;MuyInclinado;4;21;20;R;E;0,22;1
6747;18;MuyInclinado;0;18;10;R;E;0,15;1
6748;20;Plano;1;22;30;P;E;0,56;0
6749;19;MuyInclinado;0;20;10;P;O;0,77;1
6750;24;MuyInclinado;0;36;20;R;O;0,32;0
6751;28;MuyInclinado;3;22;20;P;E;0,64;1
6752;45;Suelo;1;58;30;P;N;0,42;0
6753;70;PocoInclinado;30;493;10;R;S;0,12;0
6754;24;PocoInclinado;0;38;20;R;E;0,06;1
6755;23;PocoInclinado;0;27;20;P;O;0,69;1
6756;61;Plano;0;25;30;P;S;1,65;0
6757;23;PocoInclinado;2;40;20;P;N;0,74;0
6758;47;MuyInclinado;10;48;20;R;O;0,22;1
6759;23;PocoInclinado;0;27;40;P;O;0,69;1
6760;35;MuyInclinado;9;80;20;P;S;0,29;0
6761;42;MuyInclinado;15;46;30;P;O;0,42;1
6762;30;MuyInclinado;3;35;10;P;E;0,62;0
6763;26;PocoInclinado;4;28;20;P;N;0,69;1
6764;30;MuyInclinado;4;45;30;P;N;0,32;1
6765;41;MuyInclinado;12;58;40;P;S;0,36;1
6766;47;MuyInclinado;28;189;10;R;S;0,05;1
6767;24;Plano;6;36;20;P;O;0,5;1
6768;30;PocoInclinado;3;34;10;P;N;0,56;0
6769;38;PocoInclinado;15;136;10;P;S;0,35;0
6770;50;MuyInclinado;21;88;30;R;E;0,03;1
6771;23;PocoInclinado;0;73;20;R;E;0,02;1
6772;33;MuyInclinado;8;35;40;R;E;0,28;1
6773;33;MuyInclinado;3;29;20;R;E;0,24;1
6774;34;Suelo;0;120;30;R;S;0,12;0
6775;45;Plano;12;44;20;R;O;0,32;1
6776;63;PocoInclinado;8;92;20;R;E;0,12;1
6777;43;PocoInclinado;0;94;20;P;S;0,41;0
6778;53;PocoInclinado;3;50;10;P;S;0,47;1
6779;43;MuyInclinado;13;62;10;P;S;0,57;0
6780;30;MuyInclinado;1;39;40;R;E;0,04;1
6781;64;MuyInclinado;44;397;20;P;S;0,24;0
6782;32;PocoInclinado;3;56;40;P;O;0,37;0
6783;34;PocoInclinado;3;47;20;R;O;0,22;1
6784;34;PocoInclinado;1;40;40;P;O;0,62;0
6785;46;Plano;11;61;40;P;S;0,27;1
6786;71;MuyInclinado;13;59;10;P;N;0,66;1
6787;18;MuyInclinado;0;17;10;P;E;0,82;0
6788;38;Suelo;4;66;40;P;N;0,27;0
6789;33;MuyInclinado;8;35;40;R;E;0,28;1
6790;36;PocoInclinado;8;41;40;P;O;0,38;0
6791;23;PocoInclinado;0;34;20;P;N;0,67;0
6792;31;PocoInclinado;7;53;40;R;E;0,08;1
6793;53;PocoInclinado;3;50;40;P;S;0,47;1
